"  _real,_time ","   _totl,_time ","   missn,_time ","   timer,_time ","   _zulu,_time ","   local,_time ","   hobbs,_time ","   __USE,puffs ","   __TOT,puffs ","   __VIS,_tris ","   _Vind,_kias ","   _Vind,_keas ","   Vtrue,_ktas ","   Vtrue,_ktgs ","   _Vind,__mph ","   Vtrue,mphas ","   Vtrue,mphgs ","   _elev,stick ","   ailrn,stick ","   ruddr,stick ","   _trim,_elev ","   _trim,ailrn ","   _trim,ruddr ","   _flap,handl ","   _flap,postn ","   _slat,ratio ","   sbrak,handl ","   sbrak,postn ","   pitch,__deg ","   _roll,__deg ","   hding,_true ","   hding,__mag ","   __lat,__deg ","   __lon,__deg ","   __alt,ftmsl ","   __alt,ftagl ","   ___on,runwy ","   __alt,__ind ","   __lat,orign ","   __lon,orign ","   ____X,____m ","   ____Y,____m ","   ____Z,____m ","   ___vX,__m/s ","   ___vY,__m/s ","   ___vZ,__m/s ","   _dist,___ft ","   _dist,___nm ","   thro1,_part ","   rpm_1,_prop ","   NAV_1,__OBS ","   NAV_1,s-crs ","   NAV_1,_flag ","   NAV_2,__OBS ","   NAV_2,s-crs ","   NAV_2,_flag ","   NAV_1,n-typ ","   NAV_1,to-fr ","   NAV_1,m-crs ","   NAV_1,r-brg ","   NAV_1,dme-d ","   NAV_1,h-def ","   NAV_1,v-def ","   ___ap,__src ","   _fdir,_mode ","   _fdir,_ptch ","   _fdir,_roll ","   __HUD,power ","   __HUD,brite ", 
152.49286,5.12623,5.12623,0.0,2.27561,12.27561,0.99009,0.0,0.0,285871.0,80.52095,79.75755,82.62038,82.62025,92.66186,95.07784,95.07784,0.00392,0.00392,0.00392,0.07518,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.07364,4.03506,177.78894,166.27596,-37.49771,144.80562,2390.9541,1190.52893,1.0,2390.44849,-37.5,145.0,-17169.50586,705.65149,-237.36774,1.75676,-0.06711,42.46722,725.98535,0.11948,0.02233,1374.21802,160.0,160.08202,1.0,0.0,160.08202,1.0,10.0,1.0,158.89581,89.99797,9.65553,-1.25904,-2.5,0.0,2.0,2.27038,3.52143,1.0,0.5, 
152.58553,5.2189,5.2189,0.0,2.27564,12.27564,0.99011,0.0,0.0,285871.0,80.46655,79.61811,82.47591,82.47576,92.59926,94.91158,94.91158,0.00392,0.00392,0.00392,0.07603,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.08359,4.03973,177.85895,166.34595,-37.49775,144.80562,2390.93115,1190.18286,1.0,2390.5437,-37.5,145.0,-17169.34766,705.64508,-233.43607,1.69297,-0.07108,42.39542,738.89514,0.12161,0.02233,1350.54004,160.0,160.082,1.0,0.0,160.082,1.0,10.0,1.0,158.99081,89.99815,9.65342,-1.15853,-2.5,0.0,2.0,2.27038,3.98477,1.0,0.5, 
152.69368,5.32705,5.32705,0.0,2.27567,12.27567,0.99014,0.0,0.0,285871.0,80.38936,79.4519,82.30369,82.30352,92.51042,94.71339,94.71339,0.00392,0.00392,0.00392,0.0772,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.09244,4.0696,177.94894,166.43593,-37.49778,144.80562,2390.90259,1189.77759,1.0,2390.63184,-37.5,145.0,-17169.16797,705.63702,-228.85605,1.61868,-0.07766,42.30965,753.93292,0.12408,0.02233,1326.90869,160.0,160.08199,1.0,0.0,160.08199,1.0,10.0,1.0,159.09088,89.99835,9.65095,-1.05172,-2.5,0.0,2.0,2.27038,4.52553,1.0,0.5, 
152.80452,5.4379,5.4379,0.0,2.2757,12.2757,0.99017,0.0,0.0,285871.0,80.30254,79.27897,82.12451,82.12432,92.41051,94.50721,94.50721,0.00392,0.00392,0.00392,0.07864,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.09962,4.12971,178.05003,166.537,-37.49783,144.80562,2390.87061,1189.3595,1.0,2390.69995,-37.5,145.0,-17168.99414,705.62781,-224.17163,1.54215,-0.08711,42.22026,769.31238,0.12661,0.02233,1307.13611,160.0,160.08197,1.0,0.0,160.08197,1.0,10.0,1.0,159.18262,89.9985,9.64843,-0.95277,-2.5,0.0,2.0,2.27038,5.07976,1.0,0.5, 
152.91287,5.54625,5.54625,0.0,2.27573,12.27573,0.9902,0.0,0.0,285871.0,80.2057,79.10843,81.94781,81.94756,92.29907,94.30386,94.30386,0.00392,0.00392,0.00392,0.08016,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.106,4.21645,178.15657,166.64352,-37.49787,144.80562,2390.83545,1188.94763,1.0,2390.75,-37.5,145.0,-17168.83008,705.61774,-219.60249,1.46627,-0.0986,42.13197,784.3125,0.12908,0.02233,1291.17773,160.0,160.08195,1.0,0.0,160.08195,1.0,10.0,1.0,159.26279,89.99866,9.64597,-0.86576,-2.5,0.0,2.0,2.27038,5.62149,1.0,0.5, 
153.02345,5.65683,5.65683,0.0,2.27576,12.27576,0.99023,0.0,0.0,285871.0,80.09799,78.93352,81.76658,81.76626,92.17513,94.0953,94.0953,0.00392,0.00392,0.00392,0.08173,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.11213,4.33276,178.27191,166.75885,-37.49791,144.80563,2390.79517,1188.52283,1.0,2390.78564,-37.5,145.0,-17168.67383,705.60602,-214.94872,1.38712,-0.11206,42.04134,799.58954,0.1316,0.02233,1277.55005,160.0,160.08194,1.0,0.0,160.08194,1.0,10.0,1.0,159.33592,89.99881,9.64347,-0.78589,-2.5,0.0,2.0,2.27038,6.17443,1.0,0.5, 
153.11484,5.74821,5.74821,0.0,2.27578,12.27578,0.99026,0.0,0.0,285871.0,80.00188,78.78873,81.61655,81.61617,92.06453,93.92265,93.92265,0.00392,0.00392,0.00392,0.08303,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.1167,4.44936,178.37123,166.85815,-37.49794,144.80563,2390.75806,1188.16821,1.0,2390.80542,-37.5,145.0,-17168.55078,705.59515,-211.11087,1.32001,-0.12422,41.96624,812.18738,0.13367,0.02233,1267.90112,160.0,160.08192,1.0,0.0,160.08192,1.0,10.0,1.0,159.39041,89.99893,9.6414,-0.72613,-2.5,0.0,2.0,2.27038,6.63132,1.0,0.5, 
153.20909,5.84248,5.84248,0.0,2.27581,12.27581,0.99029,0.0,0.0,285871.0,79.89623,78.6394,81.46181,81.46132,91.94295,93.74458,93.74457,0.00392,0.00392,0.00392,0.08439,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.12069,4.58848,178.47655,166.96346,-37.49798,144.80563,2390.71582,1187.79883,1.0,2390.81836,-37.5,145.0,-17168.42969,705.58276,-207.159,1.24888,-0.13766,41.88873,825.15894,0.1358,0.02233,1259.18274,160.0,160.08191,1.0,0.0,160.08191,1.0,10.0,1.0,159.4415,89.99904,9.63928,-0.66989,-2.5,0.0,2.0,2.27038,7.10113,1.0,0.5, 
153.30014,5.93353,5.93353,0.0,2.27583,12.27583,0.99031,0.0,0.0,285871.0,79.79115,78.49535,81.31254,81.31197,91.82202,93.5728,93.5728,0.00392,0.00392,0.00392,0.08576,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.1237,4.73279,178.58037,167.06726,-37.49801,144.80563,2390.6709,1187.43811,1.0,2390.82397,-37.5,145.0,-17168.32031,705.56952,-203.34895,1.17811,-0.15128,41.81392,837.66425,0.13786,0.02233,1251.75366,160.0,160.08189,1.0,0.0,160.08189,1.0,10.0,1.0,159.48636,89.9991,9.63723,-0.62052,-2.5,0.0,2.0,2.27038,7.34044,1.0,0.5, 
153.38818,6.02156,6.02156,0.0,2.27586,12.27586,0.99033,0.0,0.0,285871.0,79.6831,78.35641,81.16856,81.16788,91.69768,93.40711,93.4071,0.00392,0.00392,0.00392,0.08715,0.00392,0.00392,0.0,0.0,0.0,0.00784,0.00784,2.12594,4.8853,178.68234,167.16922,-37.49805,144.80563,2390.62378,1187.08569,1.0,2390.82349,-37.5,145.0,-17168.21875,705.55554,-199.6716,1.10765,-0.16527,41.74169,849.73352,0.13985,0.02233,1245.34229,160.0,160.08188,1.0,0.0,160.08188,1.0,10.0,1.0,159.52588,89.99916,9.63525,-0.57698,-2.5,0.0,2.0,2.27038,7.78059,1.0,0.5, 
