,pID,group,trial,null_percent,duration_rpmleft,duration_percentage_rpmleft,duration_average_rpmleft,duration_nrst,duration_percentage_nrst,duration_average_nrst,duration_asi,duration_percentage_asi,duration_average_asi,duration_hsi,duration_percentage_hsi,duration_average_hsi,duration_alt,duration_percentage_alt,duration_average_alt,duration_runway,duration_percentage_runway,duration_average_runway,duration_unknown,duration_percentage_unknown,duration_average_unknown,between_runway_mean_duration_all,between_runway_n_trans_1,between_runway_mean_duration_1,between_runway_n_trans_2,between_runway_mean_duration_2,between_runway_n_trans_3,between_runway_mean_duration_3
57,006,2,3,0.04235266046289669,0.0,0.0,0.0,4.330243999999993,0.04208039748400215,1.4434146666666645,9.496408000000315,0.0922840891437692,0.3652464615384737,0.0,0.0,0.0,9.578544000000079,0.093082269460568,0.4561211428571466,76.78272299999992,0.7461583004893109,1.5996400624999982,2.7161469999997507,0.026394943422349795,0.27161469999997506,0.8882565372340218,38,0.8987582105262989,7,1.7613808571427885,1,1.492082999999866
58,011,2,3,0.040803971425111996,2.259143999999992,0.021123666273704725,0.564785999999998,1.0910710000000563,0.010201837370667191,1.0910710000000563,10.712649000000056,0.10016644462829224,0.5951471666666698,0.09900000000004638,0.0009256793551441409,0.09900000000004638,7.2904020000000855,0.0681674204252371,0.662763818181826,82.09717599999999,0.7676329387757518,3.4207156666666663,3.3990380000001323,0.031782013171202814,0.42487975000001654,1.1647264601449185,12,1.302817249999985,6,1.972608833333349,2,4.361176999999941
59,014,2,3,0.045454545454545456,2.066032000000064,0.024123167670337883,0.516508000000016,4.353215999999861,0.05082852515023534,0.4836906666666512,22.322882999999933,0.26064390556115147,0.797245821428569,4.628192000000126,0.05403916862203297,0.3305851428571519,13.119559999999865,0.15318511312556873,0.34525157894736486,36.50434400000029,0.4262278662710318,1.140760750000009,2.650910000000067,0.03095225359964175,0.26509100000000674,1.0044931452892987,12,1.1436970833333266,9,2.299324777777782,5,1.8548728000000438
60,015,2,3,0.13938083006624308,0.12392299999999068,0.0017745652953692567,0.12392299999999068,2.540094000000181,0.03637389878695914,0.3628705714285973,12.768004999999903,0.18283658855985313,0.49107711538461163,3.9938250000003563,0.05719118517772558,0.3993825000000356,4.087152999999944,0.058527633051691695,0.34059608333332864,45.26479699999993,0.6481874862466238,1.1911788684210507,1.055080000000089,0.015108642881777348,0.26377000000002226,1.1807390315315307,23,1.4157104347826075,6,1.9430851666666815,7,2.0473811428571156
61,016,2,3,0.05122016626441405,0.2700159999999414,0.0030797090043615067,0.2700159999999414,3.8131609999999228,0.04349159407880435,0.5447372857142747,11.915664999999763,0.13590594925286828,0.4766265999999905,1.123053999999911,0.012809165072383428,0.37435133333330367,9.222372999999948,0.10518719323923931,0.5123540555555527,60.00357400000007,0.6843799891180978,1.5000893500000019,1.3279730000000427,0.015146400234245311,0.4426576666666809,1.0285382628205133,26,1.1931286923076965,10,1.416459099999986,1,2.097110999999927
62,019,2,3,0.07747431043807464,0.0,0.0,0.0,3.0351770000000897,0.03617488199392892,0.33724188888889883,17.739925999999855,0.21143403815692038,0.7095970399999942,5.756355000000212,0.06860735398303433,0.27411214285715296,15.564468000000033,0.1855057524481331,0.39908892307692395,38.64482000000032,0.4605898776831118,1.0444545945946033,3.162140000000022,0.03768809573487141,0.26351166666666853,0.886781107638881,9,1.3600782222222025,6,1.836438666666614,10,2.2697170000000026
63,020,2,3,0.03545673076923077,0.0,0.0,0.0,6.156392000000437,0.06011666538583873,0.5130326666667031,15.355833000000075,0.14994845587833897,0.6979924090909125,1.5380569999999807,0.015019001066426443,0.3845142499999952,17.155166999999437,0.16751880552392956,0.7458768260869321,56.58864000000062,0.5525834507483417,1.5294227027027196,5.613321000000155,0.054813621397124646,0.37422140000001036,1.1147239802469047,20,1.2499611999999787,11,1.898493909090927,1,1.2770629999999983
64,021,2,3,0.09626825310978908,0.0,0.0,0.0,0.6329900000000634,0.008183783425692502,0.3164950000000317,13.688841999999909,0.17697991797107607,0.488887214285711,3.6971780000001218,0.04779997162393232,0.33610709090910196,7.74459300000035,0.10012807758753012,0.4302551666666861,48.213081999999986,0.6233359474448473,1.3392522777777773,3.370181000000116,0.0435723019469217,0.30638009090910145,0.9621526573469454,19,1.2166405789473809,5,1.6844898000000057,7,1.7016527142857123
65,022,2,3,0.04417821040808686,0.0,0.0,0.0,5.881308000000104,0.05894413698361165,0.5881308000000104,11.035192000000166,0.1105978243085473,0.6130662222222314,8.838314000000082,0.08858008985759092,0.5523946250000051,6.738377999999784,0.06753393562781194,0.4492251999999856,66.80342700000006,0.66952289389752,1.590557785714287,0.48104000000000724,0.004821119324918279,0.16034666666666908,1.0492297764227536,29,1.1348322413792975,8,1.9167424999999838,1,1.8761080000000447
66,025,2,3,0.06214837105848489,0.0,0.0,0.0,4.044213999999897,0.05010277587149207,0.4044213999999897,29.079768999999033,0.36026212969980115,0.660903840909069,2.6681590000000597,0.033055167794412164,0.266815900000006,9.920542999999952,0.12290317536423882,0.41335595833333133,33.921589999999924,0.4202462631736812,0.8926734210526296,1.0840869999998404,0.013430488096374624,0.18068116666664005,1.0661690982776875,18,1.3210723888888904,9,1.8478705555555355,3,1.7880813333333283
